country_name,country,year,region,wb_inc,ndp_usd,ETR_L,ETR_K,Tau_L,Tau_K,Lsh_ndp,Ksh_ndp,pct_tax,pct_1000,pct_1100,pct_1200,pct_2000,pct_4000,pct_5000,pct_6000,source_tax,source_sna
Bolivia,BOL,1986,Latin America & Caribbean,Developing countries,10728449024,.055813387,.012334339,.02929336,.0058607268,.52484471,.47515532,.13630249,.010680891,.008606201,.0020746887,.019711031,.00049233006,.10221858,.0031996614,Archives,SNA1968
Bolivia,BOL,1987,Latin America & Caribbean,Developing countries,11005746176,.041011326,.014076455,.022785295,.0062557808,.55558544,.44441453,.15895939,.012463406,.010532,.0019314048,.012946823,.00048770758,.12898053,.0040809284,Archives,composite
Bolivia,BOL,1988,Latin America & Caribbean,Developing countries,11330844672,.016780997,.010669732,.0098761022,.0043902858,.58852893,.41147104,.12600534,.0097530214,.0086768493,.0010761719,.0028877151,.00030448902,.1095579,.0035022125,Archives,SNA1968
Bolivia,BOL,1989,Latin America & Caribbean,Developing countries,11762857984,.029758805,.0072307321,.017695958,.0029310058,.5946461,.40535393,.11106768,.0073065688,.0068740156,.00043255329,.011227551,.00016186373,.089482896,.0028888073,Archives,SNA1968
Bolivia,BOL,1990,Latin America & Caribbean,Developing countries,12311550976,.006175268,.0038592294,.0036061679,.0016055572,.58396947,.4160305,.069574095,.0046790256,.0046790256,0,0,.000054546519,.062794052,.0020464638,OECD,SNA1968
Bolivia,BOL,1991,Latin America & Caribbean,Developing countries,12966087680,.0067584878,.0042962101,.0039752149,.0017692603,.58818114,.41181883,.073177516,.0051153367,.0051153367,0,0,.000059087128,.066660225,.0013428639,OECD,SNA1968
Bolivia,BOL,1992,Latin America & Caribbean,Developing countries,13153370112,.006999373,.0046321414,.0042044544,.0018496601,.60069013,.39930993,.092861474,.0053465771,.0053465771,0,0,.000042505719,.085884213,.0015881769,OECD,SNA2008
Bolivia,BOL,1993,Latin America & Caribbean,Developing countries,13710343168,.0089881206,.0059088208,.005379234,.0023724944,.59848261,.40151742,.10043604,.0068391254,.0068391254,0,0,.000059725004,.091346487,.0021906905,OECD,SNA2008
Bolivia,BOL,1994,Latin America & Caribbean,Developing countries,14347738112,.010049181,.0063696234,.0059212516,.0026164679,.58922726,.41077277,.11716153,.0075046811,.0074820071,.000022674158,0,.000047014961,.10259759,.0070122452,OECD,SNA2008
Bolivia,BOL,1995,Latin America & Caribbean,Developing countries,15016045568,.007780374,.010574627,.0045060581,.0044502579,.57915699,.42084301,.13082947,.0077852528,.0056254957,.0021597561,0,.00004167822,.10825729,.014745248,OECD,SNA2008
Bolivia,BOL,1996,Latin America & Caribbean,Developing countries,15666309120,.0063412092,.051864784,.0040133256,.019039771,.63289595,.36710402,.1331736,.019574836,.0048789633,.014695873,0,.000042968477,.10392024,.0096355602,OECD,SNA2008
Bolivia,BOL,1997,Latin America & Caribbean,Developing countries,16448824320,.034945648,.06426391,.022107992,.023608033,.63263935,.36736065,.15917169,.023300275,.004679081,.018621197,.015537684,.000064594577,.11075518,.00951395,OECD,SNA2008
Bolivia,BOL,1998,Latin America & Caribbean,Developing countries,17291608064,.060849477,.070692278,.037604395,.02700513,.61799043,.38200963,.18784937,.025678936,.0042365999,.021442335,.028756652,.000067639849,.12286726,.010478896,OECD,SNA2008
Bolivia,BOL,1999,Latin America & Caribbean,Developing countries,17335089152,.059786692,.079333633,.038089726,.028790675,.63709372,.36290631,.18002316,.027743511,.0043157563,.023427755,.029790241,.000078394201,.10903864,.013372367,OECD,SNA2008
Bolivia,BOL,2000,Latin America & Caribbean,Developing countries,17769949184,.083564036,.067956835,.051768307,.025857262,.61950463,.3804954,.21687225,.024967533,.0044172187,.020550314,.040828828,.000062148043,.13828172,.012732007,OECD,SNA2008
Bolivia,BOL,2001,Latin America & Caribbean,Developing countries,18059726848,.082166545,.065361336,.051465984,.024421493,.62636179,.37363821,.20939319,.023409292,.0036592521,.019750042,.041507818,.000063817439,.12913434,.015277935,OECD,SNA2008
Bolivia,BOL,2002,Latin America & Caribbean,Developing countries,18505545728,.085516006,.061419204,.052442558,.023753975,.61324847,.38675159,.21085039,.022599285,.0033967334,.019202551,.042433292,.000075676464,.13253967,.013202458,OECD,SNA2008
Bolivia,BOL,2003,Latin America & Caribbean,Developing countries,18999689216,.086832613,.059473597,.052655473,.023408685,.60640204,.39359793,.20771244,.021928286,.002978466,.01894982,.042727541,.000078613841,.12581445,.017163547,OECD,SNA2008
Bolivia,BOL,2004,Latin America & Caribbean,Developing countries,19795474432,.084655426,.087776795,.051994622,.033865061,.61419123,.3858088,.24123752,.025852684,.0029838271,.022868857,.041958693,.0049248626,.13083994,.03766134,OECD,SNA2008
Bolivia,BOL,2005,Latin America & Caribbean,Developing countries,20668379136,.087614954,.12384845,.052546833,.04957068,.5997473,.40025273,.24147177,.033211671,.0029849447,.03022673,.040347785,.0089114681,.14571352,.013287315,OECD,SNA2008
Bolivia,BOL,2006,Latin America & Caribbean,Developing countries,21656117248,.086691648,.12401804,.050428968,.051876124,.58170503,.41829497,.2322773,.036552403,.0025371034,.034015302,.037197534,.0053218245,.14021078,.012994749,OECD,SNA2008
Bolivia,BOL,2007,Latin America & Caribbean,Developing countries,22632646656,.091371216,.11388728,.05153111,.049657669,.56397533,.43602473,.23890388,.035793476,.0022675805,.033525899,.037514199,.0034874598,.14869723,.01341149,OECD,SNA2008
Bolivia,BOL,2008,Latin America & Caribbean,Developing countries,24036104192,.10097773,.11313032,.049690716,.057459369,.49209577,.50790423,.25288516,.043940041,.0023011304,.041638907,.037688438,.0031493083,.15373041,.014376993,OECD,SNA2008
Bolivia,BOL,2009,Latin America & Caribbean,Developing countries,24806402048,.10118313,.16364156,.055391107,.07405857,.54743421,.45256579,.26195553,.057687066,.0025499773,.055137087,.04235062,.0031530131,.13951002,.019254798,OECD,SNA2008
Bolivia,BOL,2010,Latin America & Caribbean,Developing countries,25803485184,.10180487,.13370349,.053457327,.063496329,.52509594,.47490409,.24626154,.049129535,.0020516182,.047077913,.041096743,.0028666016,.1388724,.014296273,OECD,SNA2008
Bolivia,BOL,2011,Latin America & Caribbean,Developing countries,27134130176,.11929207,.15447572,.06642969,.068453453,.55686593,.44313407,.27041087,.051339831,.001795634,.049544197,.049824942,.0025987681,.15308262,.013564678,OECD,SNA2008
Bolivia,BOL,2012,Latin America & Caribbean,Developing countries,28503904256,.131147,.17397322,.073323682,.07670559,.55909538,.44090459,.27912995,.055723209,.0016058944,.054117318,.053233933,.0023082849,.1530489,.014815601,OECD,SNA2008
Bolivia,BOL,2013,Latin America & Caribbean,Developing countries,30453876736,.13249205,.1838423,.073511995,.081839092,.5548408,.4451592,.28788251,.059193265,.0018497641,.057343502,.052534807,.0020948595,.15756215,.016497437,OECD,SNA2008
Bolivia,BOL,2014,Latin America & Caribbean,Developing countries,32103122944,.14110753,.20155066,.082974084,.083034799,.58802027,.41197979,.30011946,.060124561,.0020749539,.058049612,.05913372,.0020457681,.16024968,.018565716,OECD,SNA2008
Bolivia,BOL,2015,Latin America & Caribbean,Developing countries,33642231808,.15182477,.20085858,.091135517,.080289647,.60026777,.39973223,.31801939,.060562171,.0024001335,.058162037,.06730096,.0020038518,.16433617,.023816228,OECD,SNA2008
Bolivia,BOL,2016,Latin America & Caribbean,Developing countries,35051225088,.1583112,.14954314,.08972428,.064788245,.56675887,.43324116,.30127901,.050030567,.0022839829,.04774658,.068212308,.002090967,.15383525,.027109921,OECD,composite
Bolivia,BOL,2017,Latin America & Caribbean,Developing countries,36503666688,.15342103,.12280292,.085776418,.054144833,.55909169,.44090834,.27933553,.042280626,.0020913831,.04018924,.066281825,.0020492317,.14169097,.027032889,OECD,composite
Bolivia,BOL,2018,Latin America & Caribbean,Developing countries,38036099072,.15179406,.11580486,.083688401,.05195833,.55132854,.44867143,.27394861,.041076206,.0020360395,.039040167,.065660819,.0021074524,.13657944,.028524693,OECD,composite
Brazil,BRA,1965,Latin America & Caribbean,Upper middle income,211800915968,.060958277,.088677131,.042874511,.026306791,.7033419,.29665813,.18971036,.019612253,.010869582,.0087426696,.028954212,.010430602,.10761801,.023095302,Archives,composite
Brazil,BRA,1966,Latin America & Caribbean,Upper middle income,220310798336,.068263523,.094893292,.047964778,.02821734,.70264137,.29735863,.20955729,.020857967,.011559987,.0092979791,.03279487,.011287476,.11989971,.024717279,Archives,composite
Brazil,BRA,1967,Latin America & Caribbean,Upper middle income,230604095488,.067091346,.090020008,.047068581,.026865605,.70155966,.29844037,.20523152,.019696083,.010916043,.0087800389,.03245886,.010833309,.11874618,.02349708,Archives,composite
Brazil,BRA,1968,Latin America & Caribbean,Upper middle income,257548386304,.089763775,.10061592,.062554426,.03049886,.69687831,.30312163,.23296726,.022420263,.01242585,.0099944137,.044515349,.012222429,.12766001,.026149206,Archives,composite
Brazil,BRA,1969,Latin America & Caribbean,Upper middle income,282325483520,.097990237,.10847022,.067924246,.033281531,.69317359,.30682644,.24903399,.024921604,.013812153,.01110945,.047958463,.013094688,.13460384,.028455401,Archives,composite
Brazil,BRA,1970,Latin America & Caribbean,Upper middle income,306069733376,.11488129,.11265325,.07927224,.034918435,.69003612,.30996385,.26101238,.026313299,.014583465,.011729835,.056894466,.013664585,.13469113,.029448899,Archives,composite
Brazil,BRA,1971,Latin America & Caribbean,Upper middle income,340090617856,.11759507,.10947484,.080612458,.034428868,.68550885,.31449115,.25418875,.026291272,.014571256,.011720017,.057813767,.013306226,.12790409,.028873397,Archives,composite
Brazil,BRA,1972,Latin America & Caribbean,Upper middle income,380662448128,.11262117,.11564652,.076645471,.036942124,.68056005,.31944001,.26202393,.029007833,.01607684,.012930994,.053114664,.013847547,.13476138,.031292506,Archives,composite
Brazil,BRA,1973,Latin America & Caribbean,Upper middle income,434508824576,.12336078,.10840182,.083214104,.035278417,.67455882,.32544118,.25198406,.027780769,.015396772,.012383998,.058826648,.013235082,.1226758,.029465765,Archives,composite
Brazil,BRA,1974,Latin America & Caribbean,Upper middle income,472696389632,.12281893,.11025974,.082430616,.036258299,.67115563,.3288444,.25257146,.029039191,.016094219,.012944972,.057409372,.0133229,.12249017,.030309828,Archives,composite
Brazil,BRA,1975,Latin America & Caribbean,Upper middle income,494824128512,.20187464,.0967329,.13542274,.031841967,.6708259,.32917413,.25556785,.023363052,.012948366,.010414687,.10362885,.012814698,.091745175,.024016071,Archives,composite
Brazil,BRA,1976,Latin America & Caribbean,Upper middle income,544222609408,.13739768,.11230221,.091632806,.037405986,.66691673,.33308324,.25431097,.030235402,.016757187,.013478214,.063835852,.013388542,.1162186,.03063257,Archives,composite
Brazil,BRA,1977,Latin America & Caribbean,Upper middle income,567818125312,.17597127,.10308357,.11716818,.034446724,.66583699,.33416307,.25912902,.028718678,.018129941,.010588736,.083702259,.01338229,.10462951,.028696289,Archives,composite
Brazil,BRA,1978,Latin America & Caribbean,Upper middle income,584498020352,.13538872,.11372276,.090084493,.038054291,.66537666,.33462337,.26139489,.034375992,.022621352,.011754642,.057598606,.013956292,.12156492,.033899032,Archives,composite
Brazil,BRA,1979,Latin America & Caribbean,Upper middle income,625775869952,.15543142,.10357709,.10304113,.034912072,.66293633,.33706364,.25012401,.03148634,.021277877,.010208461,.06880226,.013168198,.10600644,.030660754,Archives,composite
Brazil,BRA,1980,Latin America & Caribbean,Upper middle income,687507767296,.15544231,.10188773,.10248134,.034714323,.65928853,.34071153,.2469977,.032172434,.022346433,.0098260017,.066880792,.013051671,.103939,.030953782,Archives,composite
Brazil,BRA,1981,Latin America & Caribbean,Upper middle income,652423528448,.14371568,.1114298,.095326833,.037518244,.66330153,.33669847,.25625348,.038000111,.027702535,.010297576,.065197386,.01650713,.10963212,.026916744,Archives,composite
Brazil,BRA,1982,Latin America & Caribbean,Upper middle income,655737028608,.15994443,.1124297,.10627196,.037727978,.6644305,.3355695,.26750797,.039743654,.030341921,.0094017331,.07077688,.015995849,.11288715,.028104441,Archives,composite
Brazil,BRA,1983,Latin America & Caribbean,Upper middle income,629093892096,.17464598,.12744771,.11663381,.042334311,.66782993,.33217004,.27577135,.045338146,.025562644,.019775506,.082684159,.010397623,.10614809,.031203313,Archives,composite
Brazil,BRA,1984,Latin America & Caribbean,Upper middle income,663993188352,.16728054,.11339866,.11131909,.037935995,.66546345,.33453655,.2479921,.045442034,.030789819,.014652219,.075912118,.011012052,.087022796,.028603109,Archives,composite
Brazil,BRA,1985,Latin America & Caribbean,Upper middle income,719819636736,.1580434,.094256014,.10446597,.031953216,.66099548,.33900452,.24456237,.051150769,.040342815,.010807954,.062532887,.0073004225,.098603278,.024975022,Archives,composite
Brazil,BRA,1986,Latin America & Caribbean,Upper middle income,780362186752,.15285517,.11557145,.1002782,.03975264,.65603405,.34396592,.2649152,.052474327,.037062857,.015411473,.059138902,.0099196965,.12167823,.021704042,Archives,composite
Brazil,BRA,1987,Latin America & Caribbean,Upper middle income,808254832640,.15413688,.090833038,.10072493,.031475727,.65347713,.3465229,.24026428,.041821189,.029399386,.012421804,.06650997,.0080824513,.10351773,.020332953,Archives,composite
Brazil,BRA,1988,Latin America & Caribbean,Upper middle income,804810391552,.14329395,.092888944,.093632467,.032192584,.65342933,.34657067,.22767529,.045919858,.030706244,.015213616,.059595399,.0056202142,.097205125,.019334678,Archives,composite
Brazil,BRA,1989,Latin America & Caribbean,Upper middle income,833036877824,.14857742,.072848514,.096604876,.025482491,.65019888,.34980112,.24439192,.052842423,.043775093,.0090673286,.053385913,.0029995833,.11969794,.015466074,Archives,composite
Brazil,BRA,1990,Latin America & Caribbean,Upper middle income,803143155712,.17123243,.15023871,.11144691,.052455604,.65085167,.34914839,.29295734,.046568703,.027682491,.01888621,.073651686,.018663036,.13660292,.017470967,CIAT-IDB,composite
Brazil,BRA,1991,Latin America & Caribbean,Upper middle income,815827320832,.14827983,.09787713,.096144453,.034413725,.6483987,.3516013,.24573521,.035260916,.024238598,.011022315,.065091476,.012754916,.11477239,.017855534,CIAT-IDB,composite
Brazil,BRA,1992,Latin America & Caribbean,Upper middle income,809710452736,.1483463,.13496582,.095955729,.047665071,.64683598,.35316402,.25609472,.046306066,.022763239,.023542829,.065928221,.011969646,.11585544,.016035348,CIAT-IDB,composite
Brazil,BRA,1993,Latin America & Caribbean,Upper middle income,849501880320,.17161328,.13036953,.11021795,.046640206,.64224607,.3577539,.27385035,.048343409,.027043369,.021300038,.074070126,.011919921,.12035565,.019161254,CIAT-IDB,composite
Brazil,BRA,1994,Latin America & Caribbean,Upper middle income,896829554688,.18030797,.21617234,.11468757,.0786727,.63606489,.36393508,.34006444,.059170101,.025759498,.033410601,.077071525,.026505088,.15914252,.018175172,CIAT-IDB,composite
Brazil,BRA,1995,Latin America & Caribbean,Upper middle income,937341026304,.19714485,.16079074,.1258525,.058145836,.63837576,.36162427,.31833777,.058207653,.032184996,.026022656,.081340566,.015034272,.14228825,.02146701,CIAT-IDB,SNA2008
Brazil,BRA,1996,Latin America & Caribbean,Upper middle income,956791455744,.19015037,.16345145,.1241423,.056739904,.65286386,.34713614,.30815151,.056048132,.028695678,.027352454,.083494812,.013811818,.13808712,.016709631,CIAT-IDB,SNA2008
Brazil,BRA,1997,Latin America & Caribbean,Upper middle income,990084661248,.19054765,.1814806,.12032359,.066882506,.63146198,.36853805,.31267646,.054112598,.027863476,.026249122,.081658244,.024191411,.1336932,.019020993,CIAT-IDB,SNA2008
Brazil,BRA,1998,Latin America & Caribbean,Upper middle income,991070257152,.20071332,.1934776,.1304611,.067719631,.64998722,.35001278,.31694117,.060297437,.035340857,.02495658,.084909111,.024458295,.12949373,.01778258,CIAT-IDB,SNA2008
Brazil,BRA,1999,Latin America & Caribbean,Upper middle income,993657946112,.20287144,.20571981,.13328195,.070566542,.65697736,.34302258,.3348155,.064727545,.039231788,.025495755,.081648596,.023856113,.14550027,.019083021,CIAT-IDB,SNA2008
Brazil,BRA,2000,Latin America & Caribbean,Upper middle income,1040059990016,.20814,.21568547,.13337986,.077470347,.640818,.35918203,.35084334,.06397406,.035547011,.02842705,.083673552,.027264548,.15559672,.020334443,CIAT-IDB,SNA2008
Brazil,BRA,2001,Latin America & Caribbean,Upper middle income,1053081993216,.21284837,.22465828,.13804774,.078950956,.64857316,.35142687,.36110184,.063791856,.037291639,.026500218,.08465603,.029084824,.16080113,.022767985,CIAT-IDB,SNA2008
Brazil,BRA,2002,Latin America & Caribbean,Upper middle income,1085512810496,.22213449,.25750446,.14113942,.093891732,.63537824,.36462176,.38057023,.072595559,.035746645,.036848906,.088285588,.031358108,.16254342,.025787534,CIAT-IDB,SNA2008
